iTitleList,cNum,cTitle,mean,links,median,itemCount,priceList
"[['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['–', 'singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat', 'ja', 'abba', 'playstation', '2'], ['singstar', 'legendat', 'playstation', '2', 'sf'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat'], ['singstar', 'legendat']]",26,"['singstar', 'legendat', '–', 'ja', 'abba', 'playstation', '2', 'sf']",6.042307692307692,"['https://www.huuto.net/kohteet/ps2-singstar---legendat/520814801', 'https://www.huuto.net/kohteet/ps2-singstar---legendat/520690069', 'https://www.huuto.net/kohteet/ps2--singstar-legendat/523574215', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/520796297', 'https://www.huuto.net/kohteet/singstar-legendat/524767656', 'https://www.huuto.net/kohteet/singstar-legendat-ps2-ale--40/521058980', 'https://www.huuto.net/kohteet/singstar-legendat-ps2--40/521058544', 'https://www.huuto.net/kohteet/ps2-singstar-legendat-cib/524993945', 'https://www.huuto.net/kohteet/ps2-singstar-legendat/524637530', 'https://www.huuto.net/kohteet/singstar---legendat-ps2/524795517', 'https://www.huuto.net/kohteet/singstar-legendat-ps2-peli/521993308', 'https://www.huuto.net/kohteet/ps2-singstar-legendat-cib/525032237', 'https://www.huuto.net/kohteet/ps2-singstar-legendat/521474759', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/524814840', 'https://www.huuto.net/kohteet/singstar--legendat-ps2-cib/523443030', 'https://www.huuto.net/kohteet/ps2--singstar-legendat/525344971', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/525567618', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/525724138', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/526107256', 'https://www.huuto.net/kohteet/singstar-legendat/525813597', 'https://www.huuto.net/kohteet/singstar-legendat/526217302', 'https://www.huuto.net/kohteet/ps2-singstar-legendat/525614017', 'https://www.huuto.net/kohteet/ps2-singstar-legendat-cib/525254346', 'https://www.huuto.net/kohteet/ps2-singstar-legendat/521189635', 'https://www.huuto.net/kohteet/ps2-singstar---legendat-uudenveroinen/526277071', 'https://www.huuto.net/kohteet/singstar-legendat-suomi-legendat/526052913', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/523755879', 'https://www.huuto.net/kohteet/ps2-singstar-legendat-cib/525625820', 'https://www.huuto.net/kohteet/singstar-legendat/526310504', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/526308994', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/521878631', 'https://www.huuto.net/kohteet/singstar---legendat----ps2/525982103', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/524007643', 'https://www.huuto.net/kohteet/singstar-legendat-ja-abba-cib-playstation-2/526069781', 'https://www.huuto.net/kohteet/singstar-legendat-playstation-2---sf-ohjeet/520890141', 'https://www.huuto.net/kohteet/ps2-singstar-legendat-cib/526330990', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/519847150', 'https://www.huuto.net/kohteet/ps2-singstar-legendat/519943374', 'https://www.huuto.net/kohteet/singstar-legendat-ps2/526068650']",6.0,39,"[ 4.5   5.    8.    8.    6.    5.95  6.95  6.    7.95  4.5  14.9   6.5
  2.    8.    3.    5.    7.    3.8   8.    6.    5.    4.   10.    1.5
  5.    6.9   8.    9.    5.    6.    5.95  1.    8.    7.    5.   10.
  6.95  1.5   2.8 ]"
"[['nfl', 'street', '2', '11572'], ['nfl', 'street', '3'], ['nfl', 'street', '3'], ['nfl', 'street', '2', '3388'], ['nfl', 'street', '3']]",27,"['nfl', 'street', '2', '11572', '3', '3388']",3.95,"['https://www.huuto.net/kohteet/nfl-street-2-----ps2--11572/519839500', 'https://www.huuto.net/kohteet/nfl-street-3-ps2/525714524', 'https://www.huuto.net/kohteet/nfl-street-3-ps2/525110639', 'https://www.huuto.net/kohteet/nfl-street-2--ps2--3388/520818892', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-nfl-street-3/523943122']",3.5,5,[3.5  4.8  5.95 3.5  2.  ]
"[['ea', 'sports', 'fight', 'night', '2004'], ['fight', 'night', '2004'], ['fight', 'night', '2004'], ['ps', '2', 'ea', 'sports', 'fight', 'night', '2004', 'b', 'pal']]",28,"['ea', 'sports', 'fight', 'night', '2004', 'ps', '2', 'b', 'pal']",2.325,"['https://www.huuto.net/kohteet/ps2-ea-sports-fight-night-2004/521102903', 'https://www.huuto.net/kohteet/ps2-fight-night-2004/523423561', 'https://www.huuto.net/kohteet/fight-night-2004--ps2/525732177', 'https://www.huuto.net/kohteet/ps-2-ea-sports-fight-night-2004-b-pal-ei-hv/525724645']",2.0,4,[2.  1.5 3.8 2. ]
"[['pippa', 'funnell', 'ranch', 'rescue'], ['horsez', 'ranch', 'rescue'], ['pippa', 'funnell', 'ranch', 'rescue', '9868'], ['horsez', 'ranch', 'rescue']]",29,"['pippa', 'funnell', 'ranch', 'rescue', 'horsez', '9868']",9.4375,"['https://www.huuto.net/kohteet/pippa-funnell---ranch-rescue-ps2-peli/521945206', 'https://www.huuto.net/kohteet/horsez-ranch-rescue-ps2-ale--40/521611912', 'https://www.huuto.net/kohteet/pippa-funnell---ranch-rescue---ps2--9868/520944502', 'https://www.huuto.net/kohteet/ps2-horsez-ranch-rescue/525732107']",8.225,4,[16.8   9.95  6.5   4.5 ]
"[['moto', 'gp', '08'], ['moto', 'gp', '4'], ['moto', 'gp', '30'], ['moto', 'gp', '08'], ['moto', 'gp', '4'], ['moto', 'gp', '08'], ['moto', 'gp', '2'], ['ps', '2', 'moto', 'gp', '4', 'pal'], ['moto', 'gp', '07'], ['moto', 'gp']]",30,"['moto', 'gp', '08', '4', '30', '2', 'ps', 'pal', '07']",4.035,"['https://www.huuto.net/kohteet/moto-gp-08-ps2/521674750', 'https://www.huuto.net/kohteet/moto-gp-4-ps2/523732581', 'https://www.huuto.net/kohteet/moto-gp-ps2--30-ale--40/521058340', 'https://www.huuto.net/kohteet/moto-gp-08-ps2/523584583', 'https://www.huuto.net/kohteet/moto-gp-4-ps2/521674726', 'https://www.huuto.net/kohteet/moto-gp-08-ps2/523838738', 'https://www.huuto.net/kohteet/moto-gp-2-ps2/523726200', 'https://www.huuto.net/kohteet/ps-2-moto-gp-4-cib-pal-ei-hv/525841955', 'https://www.huuto.net/kohteet/moto-gp-07-ps2-suomijulkaisu/523583477', 'https://www.huuto.net/kohteet/ps2-peli-moto-gp/520345188']",5.0,10,[5.   5.   2.35 5.   5.   5.   3.   2.   5.   3.  ]
"[['ps', '2', 'airblade', 'b', 'pal'], ['ps', '2', 'dynasty', 'tactics', 'b', 'pal'], ['ps', '2', 'killzone', 'b', 'pal'], ['ps', '2', 'xii', 'stag', 'b', 'pal'], ['ps', '2', 'babe', 'b', 'pal'], ['ps', '2', 'total', 'overdose', 'b', 'pal']]",31,"['ps', '2', 'airblade', 'b', 'pal', 'dynasty', 'tactics', 'killzone', 'xii', 'stag', 'babe', 'total', 'overdose']",2.8333333333333335,"['https://www.huuto.net/kohteet/ps-2-airblade-b-pal/525882418', 'https://www.huuto.net/kohteet/ps-2-dynasty-tactics-b-pal-ei-hv/526219350', 'https://www.huuto.net/kohteet/ps-2-killzone-b-pal/525654824', 'https://www.huuto.net/kohteet/ps-2-xii-stag-b-pal/526280816', 'https://www.huuto.net/kohteet/ps-2-babe-b-pal-ei-hv/526073473', 'https://www.huuto.net/kohteet/ps-2-total-overdose-b-pal/525614064']",3.0,6,[3. 3. 3. 4. 2. 2.]
"[['spider', 'man'], ['ultimate', 'spider', 'man'], ['spider', 'man', 'friend', 'foe'], ['spider', 'man'], ['ultimate', 'spider', 'man'], ['spider', 'man'], ['spider', 'man'], ['spider', 'man'], ['ps', '2', 'spider', 'man', 'b', 'pal'], ['spider', 'man', '2'], ['ps', '2', 'spider', 'man', '2', 'pal'], ['spider', 'man', '2'], ['ultimate', 'spider', 'man']]",32,"['spider', 'man', 'ultimate', 'friend', 'foe', 'ps', '2', 'b', 'pal']",8.215384615384615,"['https://www.huuto.net/kohteet/spider-man-ps2/521303053', 'https://www.huuto.net/kohteet/ultimate-spider-man-ps2/522547473', 'https://www.huuto.net/kohteet/spider-man---friend-or-foe-ps2-suomijulkaisu/523869341', 'https://www.huuto.net/kohteet/spider-man-ps2/523886493', 'https://www.huuto.net/kohteet/ultimate-spider-man-ps2/524481033', 'https://www.huuto.net/kohteet/ps2-spider-man-cib/524999606', 'https://www.huuto.net/kohteet/spider-man-ps2/524330978', 'https://www.huuto.net/kohteet/spider-man-ps2/521198441', 'https://www.huuto.net/kohteet/ps-2-spider-man-b-pal-ei-hv/525605563', 'https://www.huuto.net/kohteet/spider-man-2-ps2/525622435', 'https://www.huuto.net/kohteet/ps-2-spider-man-2-cib-pal/525831063', 'https://www.huuto.net/kohteet/ps2-spider-man-2/526056739', 'https://www.huuto.net/kohteet/ultimate-spider-man-ps2-peli/526367397']",10.0,13,[10.  14.  11.  10.  14.   4.5 10.   9.   3.   3.8  3.   2.5 12. ]
"[['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2', '250'], ['karvinen', '2'], ['karvinen', '2', 'puhe', '229'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2', '11263'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['ps', '2', 'karvinen', '2', 'b', 'pal'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2'], ['karvinen', '2']]",33,"['karvinen', '2', '250', 'puhe', '229', '11263', 'ps', 'b', 'pal']",5.997727272727272,"['https://www.huuto.net/kohteet/ps2--karvinen-2/521257526', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/522639477', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/524357835', 'https://www.huuto.net/kohteet/karvinen-2---cib---ps2-250/524875243', 'https://www.huuto.net/kohteet/karvinen-2/524985855', 'https://www.huuto.net/kohteet/ps2-karvinen-2-peli-suomi-puhe-229/524998867', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/523695238', 'https://www.huuto.net/kohteet/karvinen-2--ps2--suomi-peli/525767487', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/525431569', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/525049859', 'https://www.huuto.net/kohteet/karvinen-2----ps2--11263/524291633', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/523592274', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-karvinen-2/523961080', 'https://www.huuto.net/kohteet/karvinen-2-ps2-suomi/525790333', 'https://www.huuto.net/kohteet/ps2-karvinen-2/523239228', 'https://www.huuto.net/kohteet/ps-2-karvinen-2-b-pal/525900660', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/525869610', 'https://www.huuto.net/kohteet/karvinen-2-ps2-puhumme-suomea/522514625', 'https://www.huuto.net/kohteet/ps2-karvinen-2/526269262', 'https://www.huuto.net/kohteet/ps2-karvinen-2/523423813', 'https://www.huuto.net/kohteet/karvinen-2--ps2-peli/526329653', 'https://www.huuto.net/kohteet/karvinen-2/525734803']",5.4,22,"[ 5.   10.   10.    2.    4.    4.95 10.    5.8  10.   10.    6.5  10.
  2.7   2.    6.    2.   10.   10.    5.    1.    3.    2.  ]"
"[['disney', 'sing', 'it'], ['disney', 'sing', 'it', 'party', 'hits'], ['disney', 'sing', 'it', 'party', 'hits'], ['disney', 'sing', 'it'], ['disney', 'sing', 'it'], ['disney', 'sing', 'it'], ['ps', '2', 'disney', 'sing', 'it', 'pal']]",34,"['disney', 'sing', 'it', 'party', 'hits', 'ps', '2', 'pal']",2.9285714285714284,"['https://www.huuto.net/kohteet/ps2-disney-sing-it-cib/523815543', 'https://www.huuto.net/kohteet/ps2-disney---sing-it---party-hits-uudenveroinen/525436065', 'https://www.huuto.net/kohteet/ps2-disney-sing-it-party-hits/521799250', 'https://www.huuto.net/kohteet/ps2-disney-sing-it/524759916', 'https://www.huuto.net/kohteet/disney-sing-it---ps2/525527483', 'https://www.huuto.net/kohteet/disney--sing-it-ps2/524105776', 'https://www.huuto.net/kohteet/ps-2-disney-sing-it-cib-pal-ei-hv/526335614']",3.0,7,[3.  4.5 1.5 4.  1.5 3.  3. ]
"[['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city', 'stories'], ['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city', '774'], ['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city', 'k18'], ['grand', 'theft', 'auto', 'vice', 'city', 'ps', '2'], ['grand', 'theft', 'auto', 'vice', 'city'], ['ps', '2', 'grand', 'theft', 'auto', 'vice', 'city', 'pal'], ['grand', 'theft', 'auto', 'vice', 'city', 'platinum', 'playstation', '2', 'pal'], ['grand', 'theft', 'auto', 'vice', 'city', 'stories'], ['grand', 'theft', 'auto', 'vice', 'city', 'playstation', '2', 'pal'], ['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city', 'grand', 'theft', 'auto', 'iii'], ['grand', 'theft', 'auto', 'vice', 'city'], ['grand', 'theft', 'auto', 'vice', 'city']]",35,"['grand', 'theft', 'auto', 'vice', 'city', 'stories', '774', 'k18', 'ps', '2', 'pal', 'platinum', 'playstation', 'iii']",5.705263157894737,"['https://www.huuto.net/kohteet/grand-theft-auto---vice-city-ps2-suomijulkaisu/525044681', 'https://www.huuto.net/kohteet/grand-theft-auto---vice-city-ps2/524714112', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city-stories--ps2/526119542', 'https://www.huuto.net/kohteet/grand-theft-auto---vice-city-ps2/524224941', 'https://www.huuto.net/kohteet/grand-theft-autovice-city774ps2/521044212', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city-ps2/521932857', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city-ps2-k18-cib/525714579', 'https://www.huuto.net/kohteet/grand-theft-auto---vice-city---ps-2/525690649', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city--ps2/526213411', 'https://www.huuto.net/kohteet/ps-2-grand-theft-auto-vice-city-cib-pal-ei-hv/525948756', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city-platinum-playstation-2-pal/526219715', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city-stories-ps2/526308938', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city-playstation-2-pal/526317148', 'https://www.huuto.net/kohteet/grand-theft-auto---vice-city-ps2/523671077', 'https://www.huuto.net/kohteet/grand-theft-auto---vice-city-ps2-peli/525950706', 'https://www.huuto.net/kohteet/grand-theft-auto---vice-city-ps2-suomijulkaisu/525252128', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city--grand-theft-auto-iii-ps2/526339766', 'https://www.huuto.net/kohteet/grand-theft-auto-vice-city--ps2/524018232', 'https://www.huuto.net/kohteet/ps2-grand-theft-auto-vice-city/526194750']",5.0,19,"[ 5.   5.  10.   5.   5.5  5.   6.1  2.5  4.8  2.   4.  12.   5.   5.
  5.   5.  15.   5.   1.5]"
"[['space', 'channel', '5'], ['space', 'channel', '5', 'ja', 'space', 'channel', '5', 'part', '2', 'promo'], ['space', 'channel', '5', 'part', '2'], ['space', 'channel', '5']]",36,"['space', 'channel', '5', 'ja', 'part', '2', 'promo']",21.125,"['https://www.huuto.net/kohteet/space-channel-5/524653491', 'https://www.huuto.net/kohteet/space-channel-5-ja-space-channel-5-part-2-ps2-promo/523608206', 'https://www.huuto.net/kohteet/space-channel-5-part-2-ps2/525605915', 'https://www.huuto.net/kohteet/space-channel-5-ps2/520789613']",18.5,4,[11.  26.  42.   5.5]
"[['tomb', 'raider', 'underworld'], ['tomb', 'raider', 'legend'], ['tomb', 'raider', 'legend'], ['tomb', 'raider', 'anniversary'], ['tomb', 'raider', 'legend'], ['tomb', 'raider', 'legend'], ['tomb', 'raider', 'legend'], ['tomb', 'raider', 'underworld']]",37,"['tomb', 'raider', 'underworld', 'legend', 'anniversary']",10.625,"['https://www.huuto.net/kohteet/tomb-raider---underworld-ps2/522670087', 'https://www.huuto.net/kohteet/tomb-raider---legend-ps2/519795268', 'https://www.huuto.net/kohteet/tomb-raider---legend-ps2/524142224', 'https://www.huuto.net/kohteet/tomb-raider-anniversary-ps2/524262248', 'https://www.huuto.net/kohteet/tomb-raider-legend/521724017', 'https://www.huuto.net/kohteet/tomb-raider---legend-ps2/521181307', 'https://www.huuto.net/kohteet/tomb-raider---legend-ps2/522712820', 'https://www.huuto.net/kohteet/tomb-raider---underworld-ps2/526320716']",10.0,8,[12. 10. 10. 13. 12. 10. 10.  8.]
"[['rock', 'band', '2'], ['rock', 'band'], ['rock', 'band'], ['rock', 'band', '2'], ['rock', 'band', '2'], ['rock', 'band', '2'], ['rock', 'band'], ['ps', '2', 'rock', 'band', '2', 'pal'], ['rock', 'band'], ['rock', 'band']]",38,"['rock', 'band', '2', 'ps', 'pal']",4.375,"['https://www.huuto.net/kohteet/ps2-rock-band-2-uudenveroinen/523239203', 'https://www.huuto.net/kohteet/ps2-rock-band-uudenveroinen/525434960', 'https://www.huuto.net/kohteet/ps2-rock-band/523676866', 'https://www.huuto.net/kohteet/ps2-rock-band-2/522690822', 'https://www.huuto.net/kohteet/rock-band-2-ps2--40/521378101', 'https://www.huuto.net/kohteet/rock-band-2-ps2/523584186', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-rock-band/523935168', 'https://www.huuto.net/kohteet/ps-2-rock-band-2-cib-pal/526351837', 'https://www.huuto.net/kohteet/ps2-rock-band/526198877', 'https://www.huuto.net/kohteet/rock-band-ps2/526122906']",4.65,10,[5.   4.5  5.   1.5  6.95 5.   4.   3.   4.   4.8 ]
"[['x', 'men', 'official', 'game', 'playstation', '2'], ['x', 'men', 'legends'], ['x', 'men', 'legends']]",39,"['x', 'men', 'official', 'game', 'playstation', '2', 'legends']",11.806666666666667,"['https://www.huuto.net/kohteet/x-men---the-official-game-playstation-2--peli/525353041', 'https://www.huuto.net/kohteet/x-men-legends---ps2/525743000', 'https://www.huuto.net/kohteet/x-men-legends-ps2/526155906']",9.92,3,[ 9.92  5.5  20.  ]
"[['eyetoy', 'play', 'hero'], ['eyetoy', 'play'], ['eyetoy', 'play'], ['eyetoy', 'play', 'platinum', 'vain', 'levy'], ['eyetoy', 'play'], ['eye', 'toy', 'eyetoy', 'play', '2'], ['eyetoy', 'play', '2'], ['eyetoy', 'play'], ['eyetoy', 'play']]",40,"['eyetoy', 'play', 'hero', 'platinum', 'vain', 'levy', 'eye', 'toy', '2']",3.9777777777777774,"['https://www.huuto.net/kohteet/eyetoy-play-hero-ps2/521215399', 'https://www.huuto.net/kohteet/eyetoy-play-ps2/520016390', 'https://www.huuto.net/kohteet/eyetoy--play-ps2/521660680', 'https://www.huuto.net/kohteet/eyetoy-play-ps2-platinum--vain-levy-/525645634', 'https://www.huuto.net/kohteet/ps2-eyetoy-play/522580494', 'https://www.huuto.net/kohteet/ps2-eye-toy--eyetoy-play-2-peli/524799361', 'https://www.huuto.net/kohteet/eyetoy-play-2-ps2/521215430', 'https://www.huuto.net/kohteet/eyetoy-play---ps2/526217056', 'https://www.huuto.net/kohteet/eyetoy---play-ps2/523663891']",2.0,9,[ 3.   2.   2.   1.   0.5 20.   3.   1.3  3. ]
"[['pro', 'evolution', 'soccer', '6', '25', '921', 'jalkapallo'], ['pro', 'evolution', 'soccer', '6'], ['pro', 'evolution', 'soccer', '6'], ['pro', 'evolution', 'soccer', '6'], ['playstation', '2', 'pro', 'evolution', 'soccer', '6'], ['pro', 'evolution', 'soccer', '6'], ['ps', '2', 'pro', 'evolution', 'soccer', '6', 'pal'], ['ps', '2', 'pro', 'evolution', 'soccer', '6'], ['pro', 'evolution', 'soccer', '6', 'platinum']]",41,"['pro', 'evolution', 'soccer', '6', '25', '921', 'jalkapallo', 'playstation', '2', 'ps', 'pal', 'platinum']",2.477777777777778,"['https://www.huuto.net/kohteet/pro-evolution-soccer-625921ps2jalkapallo/523453802', 'https://www.huuto.net/kohteet/ps2-pro-evolution-soccer-6-cib/524461227', 'https://www.huuto.net/kohteet/pro-evolution-soccer-6---ps2/525553902', 'https://www.huuto.net/kohteet/ps2-pro-evolution-soccer-6/525195016', 'https://www.huuto.net/kohteet/playstation-2---pro-evolution-soccer-6/525908314', 'https://www.huuto.net/kohteet/ps2-pro-evolution-soccer-6/520160605', 'https://www.huuto.net/kohteet/ps-2-pro-evolution-soccer-6--cib-pal-ei-hv/525598964', 'https://www.huuto.net/kohteet/ps-2-pro-evolution-soccer-6/526020711', 'https://www.huuto.net/kohteet/ps2-pro-evolution-soccer-6-platinum/522683011']",2.0,9,[3.5 4.  1.3 1.5 2.  1.  2.  2.5 4.5]
"[['legacy', 'kain', 'soul', 'reaver', '2'], ['legacy', 'kain', 'defiance'], ['legacy', 'kain', 'defiance'], ['legacy', 'kain', 'defiance']]",42,"['legacy', 'kain', 'soul', 'reaver', '2', 'defiance']",17.0,"['https://www.huuto.net/kohteet/legacy-of-kain---soul-reaver-2-ps2/524082492', 'https://www.huuto.net/kohteet/legacy-of-kain---defiance-ps2/524288304', 'https://www.huuto.net/kohteet/legacy-of-kain-defiance---ps2/525789353', 'https://www.huuto.net/kohteet/legacy-of-kain-defiance-ps2/526309056']",17.5,4,[21. 21. 14. 12.]
